x0,x1,x2,x3,x4,y
-0.0018224176,1.3940575,0.7680744,1.616086,-0.21354692,2.343919277191162
-0.7686716,0.40733284,0.1968639,1.6142057,-1.3084346,-5.26911735534668
-0.24847196,-0.14346153,0.6448021,0.484045,0.042845793,0.3702471852302551
-0.56687033,-0.01632109,-0.06385303,-0.9929636,-1.8229908,-10.409948348999023
-1.9400791,0.29005757,-0.4366203,-0.26484817,0.32705608,-2.0297000408172607
-1.650318,0.5373441,-0.05854925,0.9078939,2.2991216,-17.614511489868164
-0.3821103,0.3965937,0.34808856,0.3580182,0.8338015,-2.218540906906128
0.54549974,-0.57265896,-0.93189496,-0.54484415,-0.022818936,1.5594127178192139
-0.678409,0.3050619,-1.6740084,-0.2796764,-0.5195252,-0.5517668724060059
-0.6300155,0.9038553,0.21296376,-0.21460998,2.0642397,-13.504680633544922
2.2144587,-0.9120598,0.044911206,0.86720484,-0.8542698,0.10302233695983887
-0.92208767,-0.26572183,-0.96336526,-0.33258563,1.1987324,-4.592162609100342
1.6397817,0.30470526,0.933323,-0.7036413,-1.355042,-5.182083606719971
-0.07314584,-0.019942854,0.17143786,1.7866147,-0.040468458,0.5345278978347778
0.45017892,0.2455038,0.69898057,-0.5479149,-1.5902895,-7.902846813201904
-0.17766616,-0.6522533,2.0350099,-0.20777713,1.0597897,-4.392785549163818
0.12450308,0.09363704,-0.625916,-1.9679017,-1.2588,-2.1657471656799316
-0.2630416,0.6862332,1.7333106,1.0796962,1.0118357,0.40842151641845703
-1.1703287,-0.80581695,-0.93844324,-0.66230047,-0.20565401,-0.05414658784866333
-0.43185285,-0.27358615,-1.950433,-0.09901783,0.18950495,-0.15333393216133118
0.49717993,0.9073961,0.49917272,-0.01563695,-0.37849596,0.051791250705718994
-1.0057492,0.4782391,-0.62265664,0.81888133,0.04881569,-2.0326621532440186
-1.0771955,-0.7079409,0.84872586,-0.8605041,1.4538589,-8.878976821899414
-1.2028378,1.1019971,0.86068654,0.11469419,0.51540434,-1.8023312091827393
-1.5876753,-0.87331784,-0.66406083,-0.22689533,-1.1280307,-5.103690147399902
-0.10095862,-0.41298613,0.41973647,1.1955107,-1.2315633,-3.647603988647461
-0.66939044,-1.2243837,-0.6374233,-1.6990513,-1.6872805,-7.044107437133789
-0.28031763,0.85298586,-0.31151834,1.5117781,-0.056048278,-1.2316350936889648
0.871913,1.4483997,-0.561836,0.6378503,-0.77354795,-1.6399507522583008
-1.7021768,1.8504672,0.053975213,-0.24701297,1.1451586,-5.663006782531738
-0.006932418,-1.1354048,-0.31769437,-0.5400172,-0.932044,-2.269929885864258
-0.0069255633,-0.061373867,1.3278857,1.3794031,0.4238072,3.1176161766052246
-1.2454238,-0.2914576,0.7033758,-0.7697526,0.07209792,-2.3438689708709717
-1.6812774,-0.9772744,0.120935865,-0.46960914,0.9500667,-4.502742767333984
-0.5656457,0.223711,-0.47735128,-1.1805267,-0.22671324,0.407209575176239
-1.7143548,0.048391696,-0.7718127,0.72926766,0.12706827,-2.888509750366211
1.4823099,0.5894297,0.61914223,-0.1756428,0.0041682622,1.264762043952942
0.9346714,-1.2943357,-1.0349805,-1.03129,-0.76229876,1.3261035680770874
-1.3578643,1.1335045,-0.82637256,0.32874498,1.7482126,-11.069936752319336
-0.80862486,-0.3813637,-1.5009149,-0.5039811,0.13098322,0.6527708768844604
-1.539992,0.80988127,-0.7674494,1.5269771,0.87999564,-6.206923961639404
-1.1069037,-0.093646035,-0.36819783,0.36743054,-1.6350154,-9.397303581237793
-0.2207335,0.09531733,-0.61823523,-0.4756618,1.5225192,-6.586785793304443
0.017308947,0.13132502,0.74398124,-0.77885646,1.3409462,-6.536010265350342
-1.1092077,0.9449094,0.22848302,-1.5803252,-0.0007477301,-1.831364393234253
-0.40279493,0.275951,-1.0083065,-0.5644117,1.3430973,-4.676326751708984
1.0004432,-1.6855615,0.19229122,-0.1372803,0.4047544,0.4561692476272583
-1.8785639,-0.53025156,0.28934664,0.29070255,0.46366522,-2.355292558670044
1.3934586,-1.4728367,2.3488247,-1.0305407,1.3452699,-8.876914024353027
0.3759908,-1.06889,-1.5351707,0.93516105,1.4844687,-9.10621452331543
-2.1846817,0.83674175,0.97511876,-0.29449806,-0.013236689,-2.7595484256744385
-0.8496403,-0.34114048,-1.6837312,-1.9135723,-1.3224441,0.3476676940917969
-1.6702693,-0.35713592,0.9159294,0.26779842,0.629462,-2.3683676719665527
0.3460734,-0.360329,-1.0095859,0.29377815,-1.5508776,-7.4627790451049805
-1.1841555,0.9844675,-0.35666993,-0.4717785,-0.7997897,-2.7666077613830566
-1.4459151,0.20252132,1.2221528,-0.354603,-0.118334815,-2.354682445526123
1.6677315,-1.4022921,-0.8523313,-0.65014136,2.1485171,-11.072375297546387
1.4353886,-0.9006727,0.6026293,0.109155096,0.54122597,0.6881720423698425
-0.087271124,-0.4884338,1.290974,-1.4663769,-0.78683954,-5.730729579925537
0.9611518,1.2656571,0.39861012,-0.16062611,-0.8163753,-1.1663086414337158
-0.03395847,0.09356769,-0.28309295,-0.496942,0.95275295,-2.47581148147583
1.4482157,0.24367806,0.68363565,-0.18486987,-1.6513803,-6.98572301864624
-0.52223665,-0.42505208,0.7798416,-0.87044007,-1.2974514,-6.929987907409668
-0.27565923,0.9901733,-1.7476915,-1.3536202,1.2345771,-0.11677980422973633
-0.13573417,0.86885107,-2.2492435,1.6440953,-0.009307522,-7.531935214996338
0.88355243,0.10417095,1.9457399,0.2872895,0.6318062,0.8039965629577637
-0.8333539,1.0701995,-0.59959674,0.053058956,0.63472337,-2.1056032180786133
-1.0677513,-0.788344,0.38264498,-0.6166878,0.05266683,-1.5480176210403442
0.31522763,-0.06765017,0.8150767,0.1947099,0.95322967,-2.093305826187134
-0.25832495,0.47110808,-0.35001296,0.8287448,-1.3630275,-6.411999702453613
-0.05808728,-2.491671,0.8214936,-0.485829,-0.39281142,-1.3192005157470703
0.41596264,1.1622376,1.0453715,-0.066921614,0.12218193,0.2312614768743515
0.08202529,1.3428549,1.2881638,-1.6733805,0.3675826,-4.6345014572143555
0.14302166,0.03411088,1.7407839,-0.44247252,-2.0171037,-13.603597640991211
-0.85868776,-0.9681226,-0.4199246,-0.23966147,1.4851123,-7.274083614349365
-0.1448962,0.48641428,0.5112685,0.9841282,-0.47072327,0.1966700553894043
1.3562559,-0.034659583,-1.52971,-0.39646956,0.39610514,2.098525047302246
0.45428923,0.83868384,0.76412857,0.99336386,0.27833986,1.7399853467941284
-1.3465054,2.0383751,0.7350409,0.2407724,0.75188744,-2.688554286956787
0.35948142,0.31632823,-1.6784177,-0.96864253,0.938108,0.9709148406982422
-0.77324677,1.9250629,-1.2895066,-1.0513076,1.6534002,-6.2631072998046875
0.09603939,0.35653293,2.3950496,0.13781562,-0.46604076,0.10460793972015381
1.4699398,0.3745472,0.5031944,-0.2024554,1.2233284,-3.223405361175537
-1.7730334,1.4720868,-1.2934866,0.55038583,0.82158566,-5.2218756675720215
-0.5179797,0.42609593,-1.5132785,-0.9438625,0.8677399,0.07975649833679199
-0.895424,0.021363566,0.7484085,-0.6522689,0.22421508,-2.022568464279175
1.7029783,1.297754,0.4626634,-0.7545723,0.25026444,0.8168554306030273
-2.0449226,-1.8311878,-1.1073339,0.21240118,0.56132305,-3.460571527481079
1.4445581,-0.8677593,-0.35968742,1.344356,0.25806576,0.27766847610473633
-0.75950825,-0.5629982,0.6824407,0.55564564,-0.070393495,-0.01598355919122696
0.62847656,0.031153781,0.12350178,2.2710311,1.1921334,-3.0741171836853027
0.7094608,-1.130608,0.076164946,1.0086218,0.7473979,-0.8127068877220154
1.8064637,2.869461,-1.5120878,-0.39970896,-0.19650045,2.899416446685791
-1.4531553,0.46933594,-0.6228204,-0.56074816,1.2965287,-5.797624588012695
0.17154938,1.7600666,0.99893403,-2.173684,0.8326916,-6.251309871673584
-0.08120353,1.0021365,1.0144168,0.44509995,-0.6933015,-0.6201706528663635
0.85761464,-0.55683875,-0.15649962,-0.05614257,0.17079155,0.7876779437065125
-0.45461348,-0.2657705,-1.1614176,0.37800828,-1.3827212,-7.068418502807617
-0.030387327,-0.4969245,-1.575394,0.30843368,-0.070345454,-1.0170419216156006
-0.5172394,-0.23086776,-0.47633255,0.6700698,-0.15428266,-1.2270009517669678
-1.0590358,0.40284306,0.7173325,0.4028074,0.9538973,-3.210902214050293
0.49633628,-0.22666048,1.3033917,2.4801216,-0.866247,4.710324764251709
0.7418226,-1.8173282,1.1704984,1.3874346,-1.5312549,-3.044422149658203
-0.8566316,-2.294608,0.93171287,1.3664048,-1.4206462,-4.365144729614258
-1.7164657,1.1569412,1.6726485,1.8562415,-0.64381,3.249739646911621
-0.5094071,1.8860627,1.7068399,-1.1736832,0.94206727,-7.178457736968994
0.3980009,-0.48482907,-0.6133992,-0.55515176,0.5087419,0.30260521173477173
1.0090423,-2.7944329,0.69852585,-0.2761381,-0.81805027,-1.3843557834625244
2.0959847,0.29400557,-0.18556346,-0.47001255,-0.38349193,1.8292210102081299
1.5874898,-0.72635436,-0.23434779,1.5366195,0.08140167,0.8474043607711792
-0.3008165,0.6576212,-1.2355859,0.6481189,0.3373665,-2.243878126144409
0.23607998,-1.3340487,0.3846783,-1.4726529,2.0814824,-13.894622802734375
-0.84995204,-0.6858978,0.43739322,-1.3233364,-0.81965476,-4.023090362548828
-0.33135718,-2.3355577,-0.17466173,1.9824854,-1.5409963,-8.147894859313965
2.2176137,0.97795737,0.29706305,-0.3045149,0.7542991,0.329791784286499
2.392486,-0.2152904,1.0852615,-0.67354596,0.29007187,0.6781140565872192
-0.3650295,2.4961443,0.02279608,-2.3006918,0.8623888,-2.701066493988037
0.3078043,0.14747739,-0.9113474,-0.891949,1.7951496,-7.734131336212158
0.07369555,0.69213486,0.40380904,0.7989354,-0.40579063,0.22493216395378113
-1.0347078,-0.73013246,1.0739008,0.34259284,-1.338441,-5.673159599304199
-0.17561965,-0.21015583,-0.2833645,-2.4763126,-0.6643638,-0.09635913372039795
-0.057032514,-0.25048092,0.5390368,-0.5309889,1.073498,-4.086671352386475
-1.4095916,-0.49554428,0.35169086,-0.94818056,0.3402791,-2.423894166946411
1.1437865,-0.6757164,-3.2693686,0.6921193,0.03254324,-3.384976863861084
1.4582255,2.3241014,-0.18002248,0.15853249,-2.1821568,-12.884278297424316
-1.6210138,-0.7253417,0.51089513,-0.99284583,0.2602128,-2.8386261463165283
0.2246898,0.5669563,0.58476,-0.42261165,-0.4683357,-0.9275779724121094
1.7381114,0.8345495,-0.49684986,1.7397207,-1.6554158,-8.211852073669434
0.5695744,-0.39667198,1.1144185,-0.38149294,-1.4346223,-6.455134391784668
-2.2942376,-0.29734927,-0.35899273,-0.05293022,-0.11277712,-2.2943904399871826
-1.0995911,0.5381757,-0.8591897,-0.23833029,0.21857336,-0.8333722352981567
1.2739999,0.7517953,0.13168113,1.8088565,-2.024211,-10.541905403137207
1.1126081,1.5304694,0.85521454,-0.672012,-1.6264992,-7.9733195304870605
-1.5110354,-0.6787178,-1.139573,0.5784385,1.7490504,-12.006912231445312
-0.9683776,0.6050088,0.66959715,0.31487465,-1.238389,-5.147521018981934
1.3081886,1.0119073,-0.36421862,0.5624137,-1.1832241,-3.3015520572662354
1.0838543,0.3568495,-0.9750935,1.162737,-0.34083092,-1.53219735622406
-0.79024684,1.3997236,1.0071222,1.3382788,0.8208279,-0.11590182781219482
0.8557841,-1.0813055,-0.15827286,0.4341602,0.6799127,-0.6684912443161011
-0.79918426,1.8398141,-0.5441724,-0.9211147,0.7819027,-1.6308093070983887
1.1325703,-0.5406378,-0.71684057,0.16110732,0.42829397,0.3512865900993347
-1.3318633,-0.9471821,-0.78262377,1.2123287,-0.69480765,-4.677730560302734
-2.066267,0.61805546,1.1552258,-0.50567544,-0.91601557,-5.751858711242676
0.24831079,0.41815114,-0.94797,-0.98039824,0.6724808,0.7503955364227295
-0.32817984,-0.072406374,-0.837124,1.2339102,0.3677766,-2.799830436706543
-0.9358495,0.061630726,-0.3146289,0.4644465,0.34747028,-1.5903128385543823
0.6373306,-0.87932044,0.5573487,-0.2807916,1.1024079,-3.3215768337249756
-0.05791876,0.13782278,-0.18058701,-0.10471234,1.1996382,-4.33749532699585
1.0027643,0.9351225,0.43153214,0.36078528,0.11851303,1.2720091342926025
0.36193532,-0.11488217,0.34815365,0.96637064,1.6239464,-6.876779556274414
0.22591925,-0.029043723,0.8126172,0.17653878,0.26862442,0.2963588535785675
-0.10282191,1.270479,-0.97451437,0.40796846,-0.45693645,-1.524336814880371
-2.1260314,0.5172123,-0.062334042,0.9036438,-0.000709631,-2.2386884689331055
0.09059305,1.4855086,0.75684565,1.2241095,-1.0841103,-1.58236825466156
-2.8275774,0.029265137,1.3343148,-0.7576504,-0.2416895,-5.024706840515137
-1.7318825,-2.0564048,1.378748,-0.478595,-0.25895062,-3.252772331237793
-0.220091,0.43009093,0.24723208,1.854889,-1.0269289,-2.4666635990142822
0.7839246,-0.66336304,-0.7235515,-1.0159818,0.14491844,2.1911509037017822
-1.0852234,-0.949914,-1.7220598,-0.9699153,-0.7537745,0.5507526397705078
-0.75432324,0.34511206,0.064824745,0.1647088,-0.0013608797,-0.7329743504524231
0.47184435,-0.74322665,-0.28601804,1.2952802,0.5031561,-1.0286009311676025
1.783644,-1.2532748,0.20667724,-1.8535348,-0.91896546,-1.5160155296325684
-0.1744784,1.0977786,0.8301398,-0.3481542,-0.0571105,-0.7622965574264526
1.108351,1.4643677,0.02362273,-0.19096328,-1.6593121,-7.16062068939209
1.0739303,0.4267795,0.9840489,-0.34781334,1.2033161,-3.954509735107422
0.2990335,-0.27207702,0.095785126,-0.16028543,0.070174254,0.2535542845726013
0.31164473,-0.29007915,-0.25357154,-0.93436295,0.3377395,0.44329649209976196
-0.23332757,1.893122,0.11618613,0.8378948,0.7030184,-1.5213288068771362
0.7860243,-0.5841589,-0.32022616,-0.30932117,0.7278596,-0.6052090525627136
0.13425899,-0.106910065,-0.818493,0.26866248,-0.26587132,-0.517600417137146
0.15685478,0.43659094,-2.2799518,1.4763726,2.0797324,-19.551122665405273
0.2668129,-1.3191715,0.6930283,-1.534849,0.66793174,-3.1989731788635254
0.37363642,-0.6318082,0.083017334,0.39010063,0.108550474,0.4030570387840271
-0.9959457,-0.22304446,0.946266,0.2945203,0.3134257,-0.7332636117935181
0.87898076,0.9118666,0.820235,-2.8829472,2.1972575,-18.334230422973633
-0.93385375,-0.6206039,-2.741137,-0.90223956,0.20847848,3.8820807933807373
0.21384516,0.99465805,-0.65060514,2.524856,-0.8630052,-5.3058576583862305
-0.8748075,-1.4498192,-0.47728983,-1.5649709,-0.45383626,0.001179814338684082
1.1907041,1.7492448,2.482208,-0.860515,-1.6158234,-10.91390609741211
-2.180609,1.7277074,-1.1194952,-0.6224487,-1.3333406,-6.120344161987305
1.147932,-1.0412825,-0.9321026,-0.26725432,-0.4855005,0.9390166401863098
0.8253543,0.008666526,-0.25177523,-1.3547899,-0.05698033,1.4978190660476685
-0.021671385,-0.31940132,0.3875712,-1.3640456,0.38724232,-1.5288708209991455
-0.0777331,0.4407222,-0.044195887,0.7085515,1.04809,-3.4358410835266113
-0.30806822,1.8509197,-0.46403742,0.8883257,-0.06263316,-1.144269585609436
-1.4543436,-0.4390302,-1.7106539,0.7456737,-0.12858519,-4.0551252365112305
0.90456086,-0.025386421,0.5868229,2.0425758,-1.6588861,-4.953886985778809
1.0537999,0.1130875,0.16947187,-0.25207955,0.73360175,-0.6461554765701294
1.1032563,-2.9214568,-1.0405301,0.40857738,0.32322872,-0.06044819951057434
-1.3435963,1.0173558,0.726235,0.23381595,0.47504255,-1.6809818744659424
1.4636319,-0.875903,1.4163357,-1.4476457,-0.9298675,-5.2310333251953125
-1.7321948,1.1090915,-0.8555859,1.4640522,0.35858458,-4.623188495635986
0.15958437,-0.6751852,-0.8722068,0.16780283,-0.5478015,-1.0333925485610962
-0.44376665,-1.1584843,2.2794583,-0.15755984,1.0136003,-4.244225978851318
0.4529056,-1.8985234,-0.2229771,0.30020395,0.20556252,0.1922605335712433
1.0623783,1.8125054,-0.045851666,0.30936855,-1.3911431,-4.771829605102539
-0.67076904,0.25866562,-0.491002,-0.33267117,0.27540338,-0.5716257095336914
0.2785615,0.062231366,1.0241877,-0.6066191,0.047387738,-0.9707589745521545
0.5780245,-0.47886413,0.22139588,0.6228612,-0.5801173,-0.15578579902648926
-0.97460926,-0.047687866,-0.55086726,-1.9847106,-1.0725482,-2.2390637397766113
0.40355644,0.14146544,-0.70674986,0.8105722,1.257296,-5.4845662117004395
-0.289807,-1.8463268,-0.6106565,0.12731068,1.7201456,-9.321996688842773
0.80108595,-1.1722256,-0.48977512,0.3992004,0.5948741,-0.6515765190124512
-2.1952827,-0.45812207,-0.4412489,-0.40203342,0.34147903,-2.1903128623962402
-1.5062829,0.012023981,-0.11791767,1.7907796,-1.3630028,-7.501941680908203
-0.08392728,-0.08361181,1.1725372,-0.43104786,0.37489244,-1.516399621963501
0.41678277,-1.5516124,1.8649987,0.86912954,-1.5114946,-3.19521427154541
-0.27682018,0.020244185,1.4382612,-0.4808274,-0.98616266,-4.577481269836426
0.5073745,0.2279102,-1.5326602,0.8862718,-0.19036677,-2.3180510997772217
1.1602559,-0.78845495,0.73369074,-1.6377109,0.33197537,-1.5735137462615967
0.0059952694,-0.20522939,0.6210794,0.9049434,0.68254703,-0.26753270626068115
0.055720568,0.8584942,0.14417188,-0.047975317,0.014113159,0.041289642453193665
-1.9220558,0.9609998,0.37508687,-0.44728655,0.41095978,-2.7642621994018555
0.62165123,1.2386037,-0.35892323,0.62254286,0.18373431,0.07348616421222687
2.0420775,-0.5316933,0.2278368,-0.14528,0.64113647,0.7427093982696533
0.7848209,1.5666109,-0.19039305,-0.17375349,-0.19374922,0.7383675575256348
-0.1586538,-3.3876681,0.40126616,-0.03148776,0.5102416,-0.9649633169174194
0.02162402,0.63429964,-1.011897,0.1277749,1.3568245,-5.759884357452393
-0.5996436,0.0046587777,-2.9096363,-0.11728245,0.96401113,-2.7050974369049072
-0.16441399,-1.6110923,-0.2935397,0.6905731,0.3668669,-0.973609209060669
1.0421163,-1.101434,0.8304847,-1.044788,0.79167473,-2.573491096496582
-0.6647374,0.7028779,1.0070498,1.0015107,-0.13113604,1.3008148670196533
-0.78080845,0.80363774,1.5501906,0.3949837,-0.708106,-1.060450553894043
0.62914294,-1.7021221,0.586632,0.38408035,-1.7310714,-7.910053730010986
0.38528976,-0.05570889,0.6923393,-0.3500873,1.5459275,-7.269144535064697
-0.37307218,-0.4675936,-0.36691445,-0.19774567,0.4197182,-0.7564508318901062
0.5609491,-1.1757458,-0.9752031,0.55515593,-2.1351552,-14.198494911193848
0.17361373,0.6147706,0.92606604,-0.66807824,-0.3942844,-1.5301361083984375
-1.7032107,-0.62142843,-0.75292516,-0.29470795,0.6352482,-2.470045566558838
0.54224306,-1.9701667,2.3511899,1.8042136,0.9503604,6.31678581237793
0.44762623,0.8116506,0.14151093,-1.1024512,0.56328326,-0.8162556886672974
1.2938515,-0.81351346,0.070640385,-0.03273541,1.6635315,-7.012784957885742
0.7531139,-0.02135732,0.4397802,0.3578441,-0.40472347,0.5764561295509338
-1.0205724,-0.81705713,1.6882491,-0.05387835,0.06503969,-1.2151830196380615
-1.0625325,0.19795974,0.65307903,-0.02567016,-1.240338,-5.711376667022705
0.015316918,0.52750754,-1.4225872,1.8295366,-0.32997265,-5.516679286956787
-1.2536693,0.37130928,0.7504236,0.19294366,-0.6966549,-2.420074462890625
-1.3981798,-0.42704496,0.020134049,0.87285924,0.9879933,-4.291423797607422
0.23728526,-0.91684604,-0.38527796,-0.8341785,1.3588865,-4.659651279449463
0.1853267,-0.25196338,-0.5720325,-1.5825741,0.48761776,1.2825812101364136
-0.05385951,0.17120804,-2.5524433,-0.50878406,-0.6021726,1.455589771270752
2.1340752,1.2728595,0.4205261,0.45280132,0.20750022,2.3857357501983643
0.92955387,-0.116464004,-0.1460527,-0.05435167,0.30198812,0.6718398332595825
1.442389,-0.4560209,-1.0996393,1.2334472,-2.6738625,-22.71892738342285
-0.25066674,-0.7875209,1.2298995,0.59235656,-0.35574487,0.8267481327056885
0.5788977,-0.088892736,-0.07136179,-0.62249875,1.3163939,-4.530935287475586
-1.4781733,0.9376881,1.5850332,0.105600916,1.2578534,-5.889996528625488
0.23170592,1.5658287,0.43443793,-0.45754117,-0.05276076,-0.1741916388273239
-0.23457357,-1.6602012,1.3598183,-0.23238316,1.611226,-8.654718399047852
1.1360948,1.5730822,-1.5653583,-0.013971666,2.1486475,-12.670223236083984
-0.7810408,0.26277104,0.6062179,1.0252312,-0.20647317,0.33409279584884644
-1.1806711,0.0061474913,-2.791774,-0.11495664,-1.0992018,-4.163538932800293
0.5315553,0.34654817,0.77952975,-0.8703503,0.10238816,-0.8568226099014282
-2.0188396,-0.034463212,-0.105417326,0.33461168,-0.34224537,-2.4407830238342285
-0.5409173,0.022572333,-0.92385465,-1.160788,1.6380143,-6.445390701293945
-0.6636296,0.44748217,-0.4962873,-1.4034524,0.4759222,0.04989570379257202
-1.0263221,1.8547727,1.6242877,0.07384665,-0.9150313,-3.2982726097106934
-0.32872468,-0.6770015,0.28915274,-0.8140723,0.25385174,-0.9928292632102966
-0.32550156,-0.8961277,-0.39569876,-1.4697605,0.27821386,0.6054544448852539
-0.75676394,-0.33526835,-0.7806297,1.3437306,-0.27501684,-3.0815787315368652
-0.6634847,-1.4392483,-0.34562662,1.3463839,1.2026349,-5.933169364929199
0.23341835,-1.4448308,0.08867038,1.1822294,-0.091140255,0.4181561768054962
1.5468956,0.37052733,0.5502219,0.18836516,0.9928221,-1.2029061317443848
0.44992757,-0.47115034,0.13732277,-1.39302,0.83202595,-2.009460687637329
-0.7329259,-0.2990358,-0.9782795,0.41771698,-0.4032314,-2.0380005836486816
-0.4420784,0.07096433,-0.25328955,-0.87348443,-0.89150786,-2.38394832611084
1.2666383,-1.4677042,-1.2119576,-0.99483466,0.11052679,3.6413846015930176
-1.2686843,1.0867641,2.3246605,-0.05065576,-1.3976153,-7.364184856414795
-0.51679593,-2.0830848,-0.07391016,-0.51779145,-0.19382596,-0.5529613494873047
-0.400302,0.34279826,-1.1726823,-2.1453593,0.7058538,3.1366586685180664
0.35613397,-0.17738326,-0.1554822,0.33975214,-1.5733544,-7.175848484039307
-1.2994622,-0.20499372,-0.7006271,-0.74605584,-1.8070409,-10.050238609313965
-1.2085221,-0.34950918,1.7299001,-0.72249234,0.39361992,-4.173011302947998
0.0430131,-1.1323451,-0.45005015,-0.38927883,0.08616046,0.3711321949958801
0.15986918,1.2521954,-0.38963693,-0.30793464,-0.04324677,0.39422374963760376
0.16315725,0.9018615,0.10955911,-0.93690425,1.0720923,-3.490281105041504
-1.835732,0.3521101,0.14876603,-0.7429647,-0.6107747,-3.1759250164031982
1.6366184,0.9136587,0.8405879,-0.16878681,1.0765737,-2.1241750717163086
-1.5056227,1.1911626,-1.4868598,0.922434,0.25412515,-4.4424214363098145
0.7216845,1.7739935,-1.409144,-0.189823,0.18402438,1.1550655364990234
0.73011416,-0.14575917,-0.82388806,0.4447912,1.2592918,-4.760249137878418
-2.1112955,0.4344005,-0.7335142,1.1830225,0.9959884,-6.8228020668029785
0.9862194,-0.30134144,-0.82107395,0.16576086,3.0784988,-27.717449188232422
-0.1619424,0.45948666,0.13160238,0.5954973,0.3342954,-0.34046489000320435
0.6730152,0.75476545,0.11481419,-1.0315102,0.83336776,-1.647354245185852
-0.6425659,0.35353988,2.1227436,1.0357332,0.473448,3.082167148590088
-0.3370799,0.77913463,-1.0866727,-0.8719175,-0.18054688,1.460106372833252
1.3068845,1.2746202,0.7184485,1.083066,-1.5579039,-4.418054580688477
0.58225036,-0.84940565,-0.48288202,0.47909293,-0.14217171,0.05892125889658928
-0.31829324,-0.15959556,0.29573914,-0.7901806,0.17568152,-0.8782598972320557
1.7219535,1.5084261,1.5132742,1.87759,0.597265,6.334393501281738
0.50059813,2.2243845,-0.81751263,1.3248616,0.33972567,-2.011824607849121
-0.13323034,1.7364166,0.9474567,-1.2174493,0.37917653,-2.871515989303589
-0.7272673,0.78039455,0.26349294,1.1296468,0.324233,-0.44734054803848267
1.027238,-0.0741414,0.36358616,0.9007051,-0.77545863,-0.12180256843566895
0.9841196,1.0614691,2.281759,-0.9750313,-0.5139974,-4.258033275604248
0.39477697,-0.45012704,-1.4666765,1.3031646,-0.42211944,-3.962419033050537
1.064705,0.81173795,-0.031733412,0.64226377,-0.9625277,-1.7554360628128052
-0.80538917,1.3589538,-0.27782494,-0.11783731,0.9037722,-3.1903252601623535
-2.0582485,-0.43837932,-1.7345709,-0.8374429,-1.0245948,-2.3024237155914307
0.36653677,1.3018625,0.37136245,0.89169407,1.1524051,-2.9552927017211914
0.20753922,-2.1365821,1.2524859,0.038264863,-1.7283069,-8.657742500305176
0.9704462,0.1506741,-0.6723072,-0.33836773,0.89436525,-0.9742474555969238
-0.8285572,-1.7475764,-1.5948226,-0.75605315,0.12507337,1.5360541343688965
0.022476187,0.46273342,-0.061257534,-0.25237224,0.407061,-0.4437004029750824
-1.5869466,0.64552814,1.749286,2.3313632,0.05369792,6.560845851898193
-0.0012134818,-1.7107759,-1.0727855,0.46769005,-1.1458124,-4.943333625793457
-0.99966097,0.11446259,1.258892,0.6776206,-0.9751219,-2.146146774291992
-0.97177786,-0.11506095,-0.068232335,-0.13588466,-0.34746304,-1.3154261112213135
0.9077938,0.40852526,0.12789027,-0.3079476,1.2089816,-3.5558829307556152
-1.2059228,1.3304452,0.15592961,-0.81297624,-1.2126305,-5.870875358581543
1.4906687,0.4100371,-1.500875,0.87379616,0.24778275,-1.316437840461731
-0.40568268,-0.5535689,-0.42667067,-0.17945564,0.98813313,-3.181767225265503
-1.0072482,-0.9119076,0.15473646,-0.7750479,-0.8982723,-3.667783737182617
-0.414616,-0.862959,-0.27992478,0.4041895,-0.7925387,-2.525254249572754
-2.166433,-0.30327398,-0.1826868,1.2135859,0.0438724,-2.615619659423828
-0.6925369,-0.22349243,1.7727444,-1.200771,-0.9199791,-7.488941192626953
-0.920143,1.8194228,-0.14962201,1.6329279,-0.3488632,-1.773903489112854
0.75975084,0.97732556,-2.6838982,0.68039364,-0.11604907,-2.932865858078003
-1.3598082,0.4872609,-0.10788913,-0.39459786,0.50938404,-2.0530788898468018
0.67166114,0.2786485,-0.20700324,-1.2297653,1.4884391,-5.4655609130859375
0.42316854,-0.77142006,-0.2641347,0.99294496,0.49929002,-0.8492454886436462
-0.96435124,0.12987827,0.7016698,-0.20400359,-0.79058594,-3.125715732574463
-0.2609439,-0.8123551,0.18914261,-0.91243935,0.5748447,-1.5974454879760742
-0.32416067,0.53349483,-0.4694635,-0.56144387,0.37827635,-0.22628483176231384
-1.1204288,-1.2311327,-0.575809,-0.57285297,-0.22249827,-0.6092374324798584
-1.5620488,-0.90948325,0.54491,0.34061164,0.024156814,-1.192594051361084
0.95354337,1.6425014,-0.37647462,-1.3685571,1.0034136,-1.0365190505981445
-0.55522794,-0.32892445,1.4053881,0.23922357,-0.023369025,0.11553766578435898
-0.7243493,-0.9736131,0.9584279,-0.72139734,0.32817656,-2.4302635192871094
-1.053749,0.18910845,0.2746197,0.46950713,0.3584706,-1.1813806295394897
0.79121304,1.0358709,-0.55967385,-1.3103197,-0.58728486,1.2232059240341187
-0.44614863,1.3676615,-0.22360814,-0.18141784,-1.1638148,-4.428410053253174
-0.7652075,2.0502088,-0.20109259,1.1971277,-2.2245898,-16.093074798583984
1.0401702,0.37437952,-0.15638545,-0.6776068,0.17473939,1.1605043411254883
0.6214754,0.09293918,-0.2389829,-0.22100888,0.22439681,0.5760483145713806
-1.693903,-0.2996223,-2.1123765,0.37106514,0.84679544,-5.412749290466309
